source,target,weight,type,label,relationship,strength
diffusion,voltage,86.791259765625,term-term,related_to (45),inter_category,45.0
diffusion,determine,52.97664260864258,term-term,related_to (28),inter_category,28.0
diffusion,mater,70.63813781738281,term-term,related_to (39),inter_category,39.0
diffusion,containing,47.376258850097656,term-term,related_to (25),inter_category,25.0
diffusion,performed,77.99600982666016,term-term,related_to (42),inter_category,42.0
diffusion,figures,50.091617584228516,term-term,related_to (27),inter_category,27.0
diffusion,elemental,26.088764190673828,term-term,related_to (14),inter_category,14.0
evolution,cycles,113.35270690917969,term-term,related_to (59),inter_category,59.0
evolution,results,114.36384582519531,term-term,related_to (66),inter_category,66.0
evolution,electrochemical,124.14249420166016,term-term,related_to (66),inter_category,66.0
evolution,cycle,113.8770751953125,term-term,related_to (60),inter_category,60.0
evolution,current,122.19408416748047,term-term,related_to (66),inter_category,66.0
evolution,phase,107.8487548828125,term-term,related_to (59),inter_category,59.0
evolution,reference,92.0379409790039,term-term,related_to (52),inter_category,52.0
evolution,study,115.33287048339844,term-term,related_to (66),inter_category,66.0
evolution,surface,126.79668426513672,term-term,related_to (66),inter_category,66.0
evolution,solid,120.70232391357422,term-term,related_to (65),inter_category,65.0
evolution,chen,107.8719253540039,term-term,co-occurs_with (60),intra_category,60.0
evolution,cell,116.0855941772461,term-term,related_to (63),inter_category,63.0
evolution,lithium,128.76937866210938,term-term,related_to (67),inter_category,67.0
evolution,material,106.63722229003906,term-term,related_to (62),inter_category,62.0
evolution,capacity,126.78519439697266,term-term,related_to (66),inter_category,66.0
evolution,zhang,107.38938903808594,term-term,related_to (62),inter_category,62.0
evolution,figure,106.26776885986328,term-term,related_to (59),inter_category,59.0
evolution,electrode,128.4310760498047,term-term,related_to (67),inter_category,67.0
evolution,energy,122.05201721191406,term-term,related_to (66),inter_category,66.0
evolution,materials,112.2640380859375,term-term,related_to (66),inter_category,66.0
evolution,battery,124.53401947021484,term-term,related_to (67),inter_category,67.0
evolution,batteries,123.64363098144531,term-term,related_to (67),inter_category,67.0
evolution,charge,119.55493927001953,term-term,related_to (65),inter_category,65.0
evolution,cathode,103.75233459472656,term-term,related_to (54),inter_category,54.0
evolution,state,120.19493103027344,term-term,related_to (65),inter_category,65.0
evolution,approximately,64.76132202148438,term-term,related_to (36),inter_category,36.0
evolution,electrolyte,123.72483825683594,term-term,related_to (67),inter_category,67.0
evolution,respectively,101.77735900878906,term-term,related_to (57),inter_category,57.0
evolution,conditions,111.45011138916016,term-term,co-occurs_with (62),intra_category,62.0
evolution,experiments,99.64727020263672,term-term,co-occurs_with (55),intra_category,55.0
evolution,wang,111.45702362060547,term-term,related_to (63),inter_category,63.0
evolution,chem,102.11753845214844,term-term,related_to (59),inter_category,59.0
evolution,data,110.55438995361328,term-term,related_to (63),inter_category,63.0
evolution,voltage,109.35525512695312,term-term,related_to (59),inter_category,59.0
evolution,determine,69.0386734008789,term-term,related_to (38),inter_category,38.0
evolution,mater,85.06491088867188,term-term,related_to (49),inter_category,49.0
evolution,performed,96.21894073486328,term-term,related_to (54),inter_category,54.0
evolution,elemental,32.18881607055664,term-term,related_to (18),inter_category,18.0
evolution,figures,49.840824127197266,term-term,related_to (28),inter_category,28.0
evolution,containing,56.41487503051758,term-term,related_to (31),inter_category,31.0
conditions,cycles,129.0953826904297,term-term,related_to (69),inter_category,69.0
conditions,results,127.87006378173828,term-term,related_to (76),inter_category,76.0
conditions,electrochemical,140.96099853515625,term-term,related_to (77),inter_category,77.0
conditions,cycle,131.184326171875,term-term,related_to (71),inter_category,71.0
conditions,current,136.88670349121094,term-term,related_to (76),inter_category,76.0
conditions,phase,120.88090515136719,term-term,related_to (68),inter_category,68.0
conditions,reference,104.90022277832031,term-term,related_to (61),inter_category,61.0
conditions,study,128.9859161376953,term-term,related_to (76),inter_category,76.0
conditions,surface,142.18666076660156,term-term,related_to (76),inter_category,76.0
conditions,solid,137.30723571777344,term-term,related_to (76),inter_category,76.0
conditions,chen,115.34032440185547,term-term,co-occurs_with (66),intra_category,66.0
conditions,cell,134.42579650878906,term-term,related_to (75),inter_category,75.0
conditions,lithium,145.9884033203125,term-term,related_to (78),inter_category,78.0
conditions,material,123.55561065673828,term-term,related_to (74),inter_category,74.0
conditions,capacity,142.17344665527344,term-term,related_to (76),inter_category,76.0
conditions,zhang,119.407958984375,term-term,related_to (71),inter_category,71.0
conditions,figure,119.05875396728516,term-term,related_to (68),inter_category,68.0
conditions,electrode,145.59457397460938,term-term,related_to (78),inter_category,78.0
conditions,energy,140.32107543945312,term-term,related_to (78),inter_category,78.0
conditions,materials,123.8014144897461,term-term,related_to (75),inter_category,75.0
conditions,battery,139.249267578125,term-term,related_to (77),inter_category,77.0
conditions,batteries,140.0211181640625,term-term,related_to (78),inter_category,78.0
conditions,charge,135.96566772460938,term-term,related_to (76),inter_category,76.0
conditions,cathode,110.3922348022461,term-term,related_to (59),inter_category,59.0
conditions,state,138.51284790039062,term-term,related_to (77),inter_category,77.0
conditions,approximately,75.1915512084961,term-term,related_to (43),inter_category,43.0
conditions,electrolyte,140.1156768798828,term-term,related_to (78),inter_category,78.0
conditions,respectively,114.5286865234375,term-term,related_to (66),inter_category,66.0
conditions,experiments,109.21199798583984,term-term,co-occurs_with (62),intra_category,62.0
conditions,wang,128.91558837890625,term-term,related_to (75),inter_category,75.0
conditions,chem,112.59491729736328,term-term,related_to (67),inter_category,67.0
conditions,data,121.0228271484375,term-term,related_to (71),inter_category,71.0
conditions,voltage,122.6172103881836,term-term,related_to (68),inter_category,68.0
conditions,determine,75.9604721069336,term-term,related_to (43),inter_category,43.0
conditions,mater,94.4011001586914,term-term,related_to (56),inter_category,56.0
conditions,containing,69.012451171875,term-term,related_to (39),inter_category,39.0
conditions,performed,109.08749389648438,term-term,related_to (63),inter_category,63.0
conditions,elemental,34.7596549987793,term-term,related_to (20),inter_category,20.0
conditions,figures,58.811317443847656,term-term,related_to (34),inter_category,34.0
experiments,cycles,113.10802459716797,term-term,related_to (60),inter_category,60.0
experiments,results,111.98133850097656,term-term,related_to (66),inter_category,66.0
experiments,electrochemical,123.60484313964844,term-term,related_to (67),inter_category,67.0
experiments,cycle,115.43486022949219,term-term,related_to (62),inter_category,62.0
experiments,current,119.81158447265625,term-term,related_to (66),inter_category,66.0
experiments,phase,107.51078796386719,term-term,related_to (60),inter_category,60.0
experiments,reference,95.3624038696289,term-term,related_to (55),inter_category,55.0
experiments,study,116.37310028076172,term-term,related_to (68),inter_category,68.0
experiments,surface,126.29924011230469,term-term,related_to (67),inter_category,67.0
experiments,solid,120.17678833007812,term-term,related_to (66),inter_category,66.0
experiments,chen,100.42070770263672,term-term,co-occurs_with (57),intra_category,57.0
experiments,cell,117.42445373535156,term-term,related_to (65),inter_category,65.0
experiments,lithium,128.23660278320312,term-term,related_to (68),inter_category,68.0
experiments,material,106.08296966552734,term-term,related_to (63),inter_category,63.0
experiments,capacity,128.17247009277344,term-term,related_to (68),inter_category,68.0
experiments,zhang,105.15128326416016,term-term,related_to (62),inter_category,62.0
experiments,figure,105.90300750732422,term-term,related_to (60),inter_category,60.0
experiments,electrode,127.89325714111328,term-term,related_to (68),inter_category,68.0
experiments,energy,121.48268127441406,term-term,related_to (67),inter_category,67.0
experiments,materials,108.21665954589844,term-term,related_to (65),inter_category,65.0
experiments,battery,123.93804168701172,term-term,related_to (68),inter_category,68.0
experiments,batteries,123.03434753417969,term-term,related_to (68),inter_category,68.0
experiments,charge,119.01173400878906,term-term,related_to (66),inter_category,66.0
experiments,cathode,94.26205444335938,term-term,related_to (50),inter_category,50.0
experiments,state,121.4746322631836,term-term,related_to (67),inter_category,67.0
experiments,approximately,65.22459411621094,term-term,related_to (37),inter_category,37.0
experiments,electrolyte,123.11678314208984,term-term,related_to (68),inter_category,68.0
experiments,respectively,97.97027587890625,term-term,related_to (56),inter_category,56.0
experiments,wang,110.91587829589844,term-term,related_to (64),inter_category,64.0
experiments,chem,96.59831237792969,term-term,related_to (57),inter_category,57.0
experiments,data,109.99890899658203,term-term,related_to (64),inter_category,64.0
experiments,containing,58.86329650878906,term-term,related_to (33),inter_category,33.0
experiments,voltage,107.22544860839844,term-term,related_to (59),inter_category,59.0
experiments,performed,94.26961517333984,term-term,related_to (54),inter_category,54.0
experiments,determine,67.66693115234375,term-term,related_to (38),inter_category,38.0
experiments,mater,79.896240234375,term-term,related_to (47),inter_category,47.0
experiments,elemental,24.530364990234375,term-term,related_to (14),inter_category,14.0
experiments,figures,48.83006286621094,term-term,related_to (28),inter_category,28.0
chen,cycles,117.88752746582031,term-term,related_to (63),inter_category,63.0
chen,results,116.1120834350586,term-term,related_to (69),inter_category,69.0
chen,electrochemical,131.82806396484375,term-term,related_to (72),inter_category,72.0
chen,cycle,121.96466827392578,term-term,related_to (66),inter_category,66.0
chen,current,126.09967041015625,term-term,related_to (70),inter_category,70.0
chen,phase,112.01042938232422,term-term,related_to (63),inter_category,63.0
chen,reference,96.31768798828125,term-term,related_to (56),inter_category,56.0
chen,study,118.82262420654297,term-term,related_to (70),inter_category,70.0
chen,surface,132.8523712158203,term-term,related_to (71),inter_category,71.0
chen,solid,128.29396057128906,term-term,related_to (71),inter_category,71.0
chen,cell,123.69125366210938,term-term,related_to (69),inter_category,69.0
chen,lithium,134.77891540527344,term-term,related_to (72),inter_category,72.0
chen,material,111.88687896728516,term-term,related_to (67),inter_category,67.0
chen,capacity,130.9690399169922,term-term,related_to (70),inter_category,70.0
chen,zhang,114.38179779052734,term-term,related_to (68),inter_category,68.0
chen,figure,108.57111358642578,term-term,related_to (62),inter_category,62.0
chen,electrode,134.4153594970703,term-term,related_to (72),inter_category,72.0
chen,energy,127.74826049804688,term-term,related_to (71),inter_category,71.0
chen,materials,115.56779479980469,term-term,related_to (70),inter_category,70.0
chen,battery,128.4187774658203,term-term,related_to (71),inter_category,71.0
chen,batteries,129.27064514160156,term-term,related_to (72),inter_category,72.0
chen,charge,125.25135040283203,term-term,related_to (70),inter_category,70.0
chen,cathode,106.666259765625,term-term,related_to (57),inter_category,57.0
chen,state,125.9405746459961,term-term,related_to (70),inter_category,70.0
chen,approximately,66.4591064453125,term-term,related_to (38),inter_category,38.0
chen,electrolyte,129.35792541503906,term-term,related_to (72),inter_category,72.0
chen,respectively,104.13397216796875,term-term,related_to (60),inter_category,60.0
chen,wang,120.34101867675781,term-term,related_to (70),inter_category,70.0
chen,chem,107.57146453857422,term-term,related_to (64),inter_category,64.0
chen,data,114.22359466552734,term-term,related_to (67),inter_category,67.0
chen,voltage,119.02950286865234,term-term,related_to (66),inter_category,66.0
chen,determine,68.9054183959961,term-term,related_to (39),inter_category,39.0
chen,mater,89.35889434814453,term-term,related_to (53),inter_category,53.0
chen,performed,105.64166259765625,term-term,related_to (61),inter_category,61.0
chen,elemental,34.765316009521484,term-term,related_to (20),inter_category,20.0
chen,figures,51.90082931518555,term-term,related_to (30),inter_category,30.0
chen,containing,63.7139892578125,term-term,related_to (36),inter_category,36.0
electrode,cycles,151.25877380371094,term-term,co-occurs_with (76),intra_category,76.0
electrode,results,147.74761962890625,term-term,related_to (82),inter_category,82.0
electrode,electrochemical,163.79678344726562,term-term,related_to (84),inter_category,84.0
electrode,cycle,151.4563751220703,term-term,co-occurs_with (77),intra_category,77.0
electrode,current,159.39654541015625,term-term,co-occurs_with (83),intra_category,83.0
electrode,phase,140.37503051757812,term-term,related_to (74),inter_category,74.0
electrode,reference,121.37236022949219,term-term,related_to (66),inter_category,66.0
electrode,study,150.76803588867188,term-term,related_to (83),inter_category,83.0
electrode,surface,165.18466186523438,term-term,co-occurs_with (83),intra_category,83.0
electrode,solid,159.85581970214844,term-term,co-occurs_with (83),intra_category,83.0
electrode,cell,154.84310913085938,term-term,co-occurs_with (81),intra_category,81.0
electrode,lithium,169.23037719726562,term-term,related_to (85),inter_category,85.0
electrode,material,143.11758422851562,term-term,related_to (80),inter_category,80.0
electrode,capacity,165.1702117919922,term-term,related_to (83),inter_category,83.0
electrode,zhang,140.48593139648438,term-term,related_to (78),inter_category,78.0
electrode,figure,138.39208984375,term-term,co-occurs_with (74),intra_category,74.0
electrode,energy,161.1361541748047,term-term,related_to (84),inter_category,84.0
electrode,materials,145.13876342773438,term-term,related_to (82),inter_category,82.0
electrode,battery,161.929443359375,term-term,related_to (84),inter_category,84.0
electrode,batteries,162.72756958007812,term-term,related_to (85),inter_category,85.0
electrode,charge,158.3906707763672,term-term,related_to (83),inter_category,83.0
electrode,cathode,129.37303161621094,term-term,co-occurs_with (65),intra_category,65.0
electrode,state,159.20790100097656,term-term,co-occurs_with (83),intra_category,83.0
electrode,approximately,85.92524719238281,term-term,related_to (46),inter_category,46.0
electrode,electrolyte,162.8306121826172,term-term,related_to (85),inter_category,85.0
electrode,respectively,131.67535400390625,term-term,related_to (71),inter_category,71.0
electrode,wang,148.89208984375,term-term,related_to (81),inter_category,81.0
electrode,chem,131.38690185546875,term-term,related_to (73),inter_category,73.0
electrode,data,142.260009765625,term-term,related_to (78),inter_category,78.0
electrode,voltage,144.18702697753906,term-term,related_to (75),inter_category,75.0
electrode,determine,88.63363647460938,term-term,related_to (47),inter_category,47.0
electrode,mater,110.1070327758789,term-term,related_to (61),inter_category,61.0
electrode,containing,81.22052764892578,term-term,related_to (43),inter_category,43.0
electrode,performed,127.70843505859375,term-term,related_to (69),inter_category,69.0
electrode,elemental,40.860206604003906,term-term,related_to (22),inter_category,22.0
electrode,figures,64.71654510498047,term-term,related_to (35),inter_category,35.0
figure,cycles,123.71793365478516,term-term,co-occurs_with (66),intra_category,66.0
figure,results,119.71076965332031,term-term,related_to (71),inter_category,71.0
figure,electrochemical,133.89869689941406,term-term,related_to (73),inter_category,73.0
figure,cycle,122.18138122558594,term-term,co-occurs_with (66),intra_category,66.0
figure,current,129.9389190673828,term-term,co-occurs_with (72),intra_category,72.0
figure,phase,112.21727752685547,term-term,related_to (63),inter_category,63.0
figure,reference,96.5015640258789,term-term,related_to (56),inter_category,56.0
figure,study,124.15470886230469,term-term,related_to (73),inter_category,73.0
figure,surface,136.83438110351562,term-term,co-occurs_with (73),intra_category,73.0
figure,solid,130.33731079101562,term-term,co-occurs_with (72),intra_category,72.0
figure,cell,125.71371459960938,term-term,co-occurs_with (70),intra_category,70.0
figure,lithium,138.76573181152344,term-term,related_to (74),inter_category,74.0
figure,material,115.45333862304688,term-term,related_to (69),inter_category,69.0
figure,capacity,134.94741821289062,term-term,related_to (72),inter_category,72.0
figure,zhang,114.60507202148438,term-term,related_to (68),inter_category,68.0
figure,energy,131.58648681640625,term-term,related_to (73),inter_category,73.0
figure,materials,117.45188903808594,term-term,related_to (71),inter_category,71.0
figure,battery,132.27587890625,term-term,related_to (73),inter_category,73.0
figure,batteries,133.10446166992188,term-term,related_to (74),inter_category,74.0
figure,charge,129.0663604736328,term-term,related_to (72),inter_category,72.0
figure,cathode,104.97879028320312,term-term,co-occurs_with (56),intra_category,56.0
figure,state,129.77528381347656,term-term,co-occurs_with (72),intra_category,72.0
figure,approximately,77.09711456298828,term-term,related_to (44),inter_category,44.0
figure,electrolyte,133.19415283203125,term-term,related_to (74),inter_category,74.0
figure,respectively,106.06982421875,term-term,related_to (61),inter_category,61.0
figure,wang,120.57084655761719,term-term,related_to (70),inter_category,70.0
figure,chem,109.46569061279297,term-term,related_to (65),inter_category,65.0
figure,data,116.15169525146484,term-term,related_to (68),inter_category,68.0
figure,containing,69.15153503417969,term-term,related_to (39),inter_category,39.0
figure,voltage,115.63268280029297,term-term,related_to (64),inter_category,64.0
figure,performed,104.1068344116211,term-term,related_to (60),inter_category,60.0
figure,determine,72.57364654541016,term-term,related_to (41),inter_category,41.0
figure,mater,91.22221374511719,term-term,related_to (54),inter_category,54.0
figure,elemental,36.572532653808594,term-term,related_to (21),inter_category,21.0
figure,figures,58.932579040527344,term-term,related_to (34),inter_category,34.0
surface,cycles,149.58953857421875,term-term,co-occurs_with (75),intra_category,75.0
surface,results,144.48641967773438,term-term,related_to (80),inter_category,80.0
surface,electrochemical,160.24781799316406,term-term,related_to (82),inter_category,82.0
surface,cycle,149.814697265625,term-term,co-occurs_with (76),intra_category,76.0
surface,current,155.90235900878906,term-term,co-occurs_with (81),intra_category,81.0
surface,phase,136.88926696777344,term-term,related_to (72),inter_category,72.0
surface,reference,117.96833801269531,term-term,related_to (64),inter_category,64.0
surface,study,147.4817657470703,term-term,related_to (81),inter_category,81.0
surface,solid,156.35055541992188,term-term,co-occurs_with (81),intra_category,81.0
surface,cell,151.35794067382812,term-term,co-occurs_with (79),intra_category,79.0
surface,lithium,165.60374450683594,term-term,related_to (83),inter_category,83.0
surface,material,139.87350463867188,term-term,related_to (78),inter_category,78.0
surface,capacity,161.53689575195312,term-term,related_to (81),inter_category,81.0
surface,zhang,137.20901489257812,term-term,related_to (76),inter_category,76.0
surface,energy,157.6505584716797,term-term,related_to (82),inter_category,82.0
surface,materials,141.9412078857422,term-term,related_to (80),inter_category,80.0
surface,battery,158.42495727539062,term-term,related_to (82),inter_category,82.0
surface,batteries,159.25392150878906,term-term,related_to (83),inter_category,83.0
surface,charge,154.92071533203125,term-term,related_to (81),inter_category,81.0
surface,cathode,127.65660095214844,term-term,co-occurs_with (64),intra_category,64.0
surface,state,155.71824645996094,term-term,co-occurs_with (81),intra_category,81.0
surface,approximately,86.12213134765625,term-term,related_to (46),inter_category,46.0
surface,electrolyte,159.3545379638672,term-term,related_to (83),inter_category,83.0
surface,respectively,130.12039184570312,term-term,related_to (70),inter_category,70.0
surface,wang,145.55386352539062,term-term,related_to (79),inter_category,79.0
surface,chem,129.89524841308594,term-term,related_to (72),inter_category,72.0
surface,data,140.76573181152344,term-term,related_to (77),inter_category,77.0
surface,voltage,142.5812530517578,term-term,related_to (74),inter_category,74.0
surface,determine,86.9447021484375,term-term,related_to (46),inter_category,46.0
surface,mater,108.55880737304688,term-term,related_to (60),inter_category,60.0
surface,containing,81.40457153320312,term-term,related_to (43),inter_category,43.0
surface,performed,126.14863586425781,term-term,related_to (68),inter_category,68.0
surface,elemental,40.954368591308594,term-term,related_to (22),inter_category,22.0
surface,figures,64.86634826660156,term-term,related_to (35),inter_category,35.0
solid,cycles,142.843994140625,term-term,co-occurs_with (74),intra_category,74.0
solid,results,139.35018920898438,term-term,related_to (80),inter_category,80.0
solid,electrochemical,156.8732147216797,term-term,related_to (83),inter_category,83.0
solid,cycle,144.93527221679688,term-term,co-occurs_with (76),intra_category,76.0
solid,current,150.701904296875,term-term,co-occurs_with (81),intra_category,81.0
solid,phase,134.1036834716797,term-term,related_to (73),inter_category,73.0
solid,reference,115.63839721679688,term-term,related_to (65),inter_category,65.0
solid,study,142.2813262939453,term-term,related_to (81),inter_category,81.0
solid,cell,148.13763427734375,term-term,co-occurs_with (80),intra_category,80.0
solid,lithium,160.27490234375,term-term,related_to (83),inter_category,83.0
solid,material,134.8656768798828,term-term,related_to (78),inter_category,78.0
solid,capacity,156.33645629882812,term-term,related_to (81),inter_category,81.0
solid,zhang,134.07077026367188,term-term,related_to (77),inter_category,77.0
solid,energy,152.3859100341797,term-term,related_to (82),inter_category,82.0
solid,materials,136.8049774169922,term-term,related_to (80),inter_category,80.0
solid,battery,153.16030883789062,term-term,related_to (82),inter_category,82.0
solid,batteries,153.9250946044922,term-term,related_to (83),inter_category,83.0
solid,charge,149.7202911376953,term-term,related_to (81),inter_category,81.0
solid,cathode,121.61717224121094,term-term,co-occurs_with (63),intra_category,63.0
solid,state,150.517822265625,term-term,co-occurs_with (81),intra_category,81.0
solid,approximately,79.55276489257812,term-term,related_to (44),inter_category,44.0
solid,electrolyte,154.02569580078125,term-term,related_to (83),inter_category,83.0
solid,respectively,125.62617492675781,term-term,related_to (70),inter_category,70.0
solid,wang,142.26007080078125,term-term,related_to (80),inter_category,80.0
solid,chem,125.27262878417969,term-term,related_to (72),inter_category,72.0
solid,data,134.0581817626953,term-term,related_to (76),inter_category,76.0
solid,voltage,137.83023071289062,term-term,related_to (74),inter_category,74.0
solid,determine,85.8172607421875,term-term,related_to (47),inter_category,47.0
solid,mater,106.45173645019531,term-term,related_to (61),inter_category,61.0
solid,containing,78.64384460449219,term-term,related_to (43),inter_category,43.0
solid,performed,119.99191284179688,term-term,related_to (67),inter_category,67.0
solid,elemental,37.744544982910156,term-term,related_to (21),inter_category,21.0
solid,figures,60.83012390136719,term-term,related_to (34),inter_category,34.0
cell,cycles,137.95155334472656,term-term,co-occurs_with (72),intra_category,72.0
cell,results,136.47621154785156,term-term,related_to (79),inter_category,79.0
cell,electrochemical,151.93238830566406,term-term,related_to (81),inter_category,81.0
cell,cycle,140.0607452392578,term-term,co-occurs_with (74),intra_category,74.0
cell,current,145.84878540039062,term-term,co-occurs_with (79),intra_category,79.0
cell,phase,127.5894546508789,term-term,related_to (70),inter_category,70.0
cell,reference,112.94220733642578,term-term,related_to (64),inter_category,64.0
cell,study,137.6361083984375,term-term,related_to (79),inter_category,79.0
cell,lithium,155.25209045410156,term-term,related_to (81),inter_category,81.0
cell,material,130.31846618652344,term-term,related_to (76),inter_category,76.0
cell,capacity,151.34420776367188,term-term,related_to (79),inter_category,79.0
cell,zhang,129.51364135742188,term-term,related_to (75),inter_category,75.0
cell,energy,147.5227508544922,term-term,related_to (80),inter_category,80.0
cell,materials,132.26707458496094,term-term,related_to (78),inter_category,78.0
cell,battery,148.27825927734375,term-term,related_to (80),inter_category,80.0
cell,batteries,149.05528259277344,term-term,related_to (81),inter_category,81.0
cell,charge,144.89138793945312,term-term,related_to (79),inter_category,79.0
cell,cathode,118.79827117919922,term-term,co-occurs_with (62),intra_category,62.0
cell,state,145.66921997070312,term-term,co-occurs_with (79),intra_category,79.0
cell,approximately,78.92222595214844,term-term,related_to (44),inter_category,44.0
cell,electrolyte,149.15347290039062,term-term,related_to (81),inter_category,81.0
cell,respectively,121.06239318847656,term-term,related_to (68),inter_category,68.0
cell,wang,137.58580017089844,term-term,related_to (78),inter_category,78.0
cell,chem,119.06414794921875,term-term,related_to (69),inter_category,69.0
cell,data,131.219482421875,term-term,related_to (75),inter_category,75.0
cell,voltage,133.07330322265625,term-term,related_to (72),inter_category,72.0
cell,determine,83.33216094970703,term-term,related_to (46),inter_category,46.0
cell,mater,102.11602783203125,term-term,related_to (59),inter_category,59.0
cell,containing,76.21304321289062,term-term,related_to (42),inter_category,42.0
cell,performed,117.25518035888672,term-term,related_to (66),inter_category,66.0
cell,elemental,37.443607330322266,term-term,related_to (21),inter_category,21.0
cell,figures,62.117679595947266,term-term,related_to (35),inter_category,35.0
current,cycles,144.35931396484375,term-term,co-occurs_with (75),intra_category,75.0
current,results,138.90753173828125,term-term,related_to (80),inter_category,80.0
current,electrochemical,154.52944946289062,term-term,related_to (82),inter_category,82.0
current,cycle,144.51473999023438,term-term,co-occurs_with (76),intra_category,76.0
current,phase,131.86825561523438,term-term,related_to (72),inter_category,72.0
current,reference,113.50521850585938,term-term,related_to (64),inter_category,64.0
current,study,141.8331298828125,term-term,related_to (81),inter_category,81.0
current,lithium,159.8156280517578,term-term,related_to (83),inter_category,83.0
current,material,134.43406677246094,term-term,related_to (78),inter_category,78.0
current,capacity,155.8882598876953,term-term,related_to (81),inter_category,81.0
current,zhang,131.9090576171875,term-term,related_to (76),inter_category,76.0
current,energy,151.9321746826172,term-term,related_to (82),inter_category,82.0
current,materials,136.3623046875,term-term,related_to (80),inter_category,80.0
current,battery,152.70657348632812,term-term,related_to (82),inter_category,82.0
current,batteries,153.4658203125,term-term,related_to (83),inter_category,83.0
current,charge,151.1149444580078,term-term,related_to (82),inter_category,82.0
current,cathode,121.26858520507812,term-term,co-occurs_with (63),intra_category,63.0
current,state,150.06961059570312,term-term,co-occurs_with (81),intra_category,81.0
current,approximately,81.11177825927734,term-term,related_to (45),inter_category,45.0
current,electrolyte,153.56642150878906,term-term,related_to (83),inter_category,83.0
current,respectively,125.23884582519531,term-term,related_to (70),inter_category,70.0
current,wang,140.04469299316406,term-term,related_to (79),inter_category,79.0
current,chem,123.13986206054688,term-term,related_to (71),inter_category,71.0
current,data,133.6376495361328,term-term,related_to (76),inter_category,76.0
current,voltage,135.56373596191406,term-term,related_to (73),inter_category,73.0
current,determine,83.73683166503906,term-term,related_to (46),inter_category,46.0
current,mater,102.63504791259766,term-term,related_to (59),inter_category,59.0
current,containing,74.75912475585938,term-term,related_to (41),inter_category,41.0
current,performed,119.62117767333984,term-term,related_to (67),inter_category,67.0
current,elemental,39.42017364501953,term-term,related_to (22),inter_category,22.0
current,figures,58.858402252197266,term-term,related_to (33),inter_category,33.0
cathode,cycles,115.69288635253906,term-term,co-occurs_with (58),intra_category,58.0
cathode,results,111.98799896240234,term-term,related_to (62),inter_category,62.0
cathode,electrochemical,125.08284759521484,term-term,related_to (64),inter_category,64.0
cathode,cycle,114.34258270263672,term-term,co-occurs_with (58),intra_category,58.0
cathode,phase,110.28221130371094,term-term,related_to (58),inter_category,58.0
cathode,reference,92.1716537475586,term-term,related_to (50),inter_category,50.0
cathode,study,114.71923828125,term-term,related_to (63),inter_category,63.0
cathode,lithium,129.70123291015625,term-term,related_to (65),inter_category,65.0
cathode,material,114.77937316894531,term-term,related_to (64),inter_category,64.0
cathode,capacity,125.65100860595703,term-term,related_to (63),inter_category,63.0
cathode,zhang,108.33357238769531,term-term,related_to (60),inter_category,60.0
cathode,energy,123.05570983886719,term-term,related_to (64),inter_category,64.0
cathode,materials,115.33878326416016,term-term,related_to (65),inter_category,65.0
cathode,battery,123.66011047363281,term-term,related_to (64),inter_category,64.0
cathode,batteries,124.72848510742188,term-term,related_to (65),inter_category,65.0
cathode,charge,122.4178695678711,term-term,related_to (64),inter_category,64.0
cathode,state,121.12539672851562,term-term,co-occurs_with (63),intra_category,63.0
cathode,approximately,61.78913497924805,term-term,related_to (33),inter_category,33.0
cathode,electrolyte,124.8072738647461,term-term,related_to (65),inter_category,65.0
cathode,respectively,102.24722290039062,term-term,related_to (55),inter_category,55.0
cathode,wang,112.40052795410156,term-term,related_to (61),inter_category,61.0
cathode,chem,101.03958892822266,term-term,related_to (56),inter_category,56.0
cathode,data,111.52655029296875,term-term,related_to (61),inter_category,61.0
cathode,voltage,113.69013977050781,term-term,related_to (59),inter_category,59.0
cathode,determine,64.26951599121094,term-term,related_to (34),inter_category,34.0
cathode,mater,81.4271011352539,term-term,related_to (45),inter_category,45.0
cathode,containing,66.26575469970703,term-term,related_to (35),inter_category,35.0
cathode,performed,98.33114624023438,term-term,related_to (53),inter_category,53.0
cathode,figures,50.0445556640625,term-term,related_to (27),inter_category,27.0
cathode,elemental,26.064361572265625,term-term,related_to (14),inter_category,14.0
cycle,cycles,2.0,hierarchical,is_part_of,intra_category,2.0
cycle,results,131.932373046875,term-term,related_to (74),inter_category,74.0
cycle,electrochemical,148.6894073486328,term-term,related_to (77),inter_category,77.0
cycle,phase,127.70598602294922,term-term,related_to (68),inter_category,68.0
cycle,reference,109.20268249511719,term-term,related_to (60),inter_category,60.0
cycle,study,134.81639099121094,term-term,related_to (75),inter_category,75.0
cycle,lithium,151.8451690673828,term-term,related_to (77),inter_category,77.0
cycle,material,129.21287536621094,term-term,related_to (73),inter_category,73.0
cycle,capacity,149.80148315429688,term-term,related_to (76),inter_category,76.0
cycle,zhang,126.5341567993164,term-term,related_to (71),inter_category,71.0
cycle,energy,146.25050354003906,term-term,related_to (77),inter_category,77.0
cycle,materials,129.57803344726562,term-term,related_to (74),inter_category,74.0
cycle,battery,145.06887817382812,term-term,related_to (76),inter_category,76.0
cycle,batteries,145.95437622070312,term-term,related_to (77),inter_category,77.0
cycle,charge,145.4831085205078,term-term,related_to (77),inter_category,77.0
cycle,state,144.34201049804688,term-term,co-occurs_with (76),intra_category,76.0
